"id","label","transcription"
"fc595710-8474bcd4.mp3","satire","Son 10 euros por visita. No sé si habéis estado buscando piso recientemente. Claro, si te cobran 10 euros por una visita, más vale sacarle todo el partido. Más vale sacarle todo el partido. La realidad es esta, están cobrando 10 euros por visitar un piso, que a lo mejor te quedas o no. Por tanto, ¿en qué es lo primero? Tomás, tú que te cambiaste de piso hace poco, ¿en qué es en lo primero que tenemos que fijarnos para saber si un piso vale la pena?"
"22739303-4fc782a3.mp3","no-satire","Manifestantes antigubernamentales permanecen ocupando varias sedes oficiales en la capital de Ucrania, Kiev, pese a la aprobación de una nueva ley de amnistía. Las protestas, que se extienden por casi tres meses, exigen la renuncia del presidente Viktor Yanukovych, quien tomó un permiso médico afectado de problemas respiratorios."
"d06036bf-9183de3e.mp3","no-satire","Muy buenas noches, en esa corta lista sólo cabría la familia real, el presidente del gobierno, del congreso y del senado, el del constitucional y el supremo y los presidentes de las 17 comunidades. Fuera de España, el primer titular nos vuelve a situar en Ucrania. La OTAN exige a Rusia que aparte sus tropas de ese país y abre la puerta para Kiev..."
"bc84eff8-f49bb68a.mp3","satire","Pues sí, mis bebecitos, la semana pasada se dio a conocer el informe completo de la Comisión Independiente de Investigación de la Pandemia por COVID-19 en México, integrada por especialistas en el área médica. Sí, esos amantes del paracetamol que podrán ser soberbios, arrogantes, insoportables en redes sociales y subir los peores memes que jamás has visto en tu vida, pero que dominan el tema mejor que nadie."
"f4d1588e-e68dc599.mp3","satire","Este es Piolín y mi marido. Estamos juntos ya, hace años que estamos juntos. Hasta aquí no solo música. La próxima semana viajaremos a las Alpugaras para conocer la ciudad perdida de Chaozí."
"eeae01bc-cdb22c04.mp3","satire","Como mi colegio no me brindó la ayuda que yo necesitaba, mi familia decidió llevarme por privado a una psicóloga que determinó que yo tenía depresión infantil y lo que hizo fue, a base de varias sesiones de terapia, trabajar el..."
"5c5936d3-f9d5cb43.mp3","no-satire","No importa el nivel ni el hándicap de los jugadores. En este resort en Suiza, una ronda de golf puede ser interminable. Y es que para completar el campo, primero necesitan sortear a este zorro que persigue las bolas y se las lleva a su madriguera. Los trabajadores del resort aseguran que el zorro ya ha robado unas 100 pelotas."
"c6614642-3a8cc26e.mp3","no-satire","Un estudio sugiere que los chimpancés y los orangutanes podrían padecer de la famosa crisis de los 40 como los humanos. Los investigadores concluyeron que los simios gozaban de mayor bienestar en la juventud, disminuía un poco en la mediana edad y resucitaba otra vez en la vejez."
"812418d6-9a8f504a.mp3","no-satire","Las tres empresas niegan haberle dado acceso a sus servidores al GCHQ. También se supo que la Agencia de Seguridad Nacional de Estados Unidos y la agencia británica usaron información filtrada de aplicaciones para móviles como Angry Birds. En respuesta, algunos hackers descompusieron la página del juego."
"22b2e680-640539ee.mp3","no-satire","Si logramos saber cómo es que las proteínas pueden guardar tanto oxígeno, se podrían desarrollar líquidos de depósito de oxígeno o sangre artificial. Pero por ahora, ya sabemos cómo es que este carismático animal logra aguantar tanto tiempo debajo del agua."
"5c75d79f-48c97069.mp3","satire","Igual son los dos aviones, yo creo que igual se ha dejado algo en casa y tiene que mover. Está intentando escribir algo. Igual está haciendo un dibujo. Si es un dibujo, yo no sabría apreciar el dibujo que está haciendo. ¿Cómo puedo viajar en dos aviones a la vez?"
"7165030c-8a35d07b.mp3","satire","Ya me apostaron, me han apostado, ah, ok. De igual manera detectaron campañas anónimas pagadas en Facebook que señalan a Shemom y AMLO como los responsables de la violencia contra las mujeres en México. Lo que llama la atención es que nadie sabe quién está financiando esta campaña, ni sabemos cuáles son sus intereses. Interés es el que tengo por las propuestas de la oposición, sin duda tienen mi voto."
"86ae0b91-e42d0ad0.mp3","satire","Y ya al volver, o sea, todo ha ido bien, y ya al volver, se me agredió en el aeropuerto de Londres, se me agredió, te lo juro, te lo juro. ¿Qué dices? Y no era, y no era uno de esos..."
"975ad58d-f9860955.mp3","no-satire","Y así fue porque salvo algunos desmayos no hubo incidentes y el comportamiento de los asistentes fue ejemplar. Y eso que solo los más afortunados pudieron dormir en el suelo, el resto pasó hasta ocho horas de pie. Yo no he dormido nada y pues estamos aquí pero todavía echándole ganas para verlo. Porque todos buscaban el mejor sitio para poder vivir este momento histórico."
"1c87d5be-f4d1a601.mp3","no-satire","El Departamento de Defensa de Estados Unidos investiga al comandante estadounidense en Afganistán, el general John Allen. La indagación busca determinar si Allen mantuvo comunicaciones inapropiadas con la mujer involucrada en el escándalo que provocó la renuncia del exdirector de la CIA, David Petraeus."
"9a34768f-a0973d12.mp3","satire","Bueno, mi nenes, la semana pasada un jefe culero fue la Lil Sisa en el turno nocturno sin pagar que llamamos escándalo nacional. Y para darles esta noticia tenemos que trasladar hasta el norte del país, un lugar recóndito donde el termómetro llega a los 50, donde sientes el aliento de Satanás en cuanto bajas del avión y donde puedes cocinar un huevo en la calle."
"4b0d9e22-b4ce0a88.mp3","no-satire","Los toaranjizauros eran un animal de 3 metros de largo y recuerda en su aspecto general, quizás en su rol ecológico más que nada, al de los actuales lobos marinos de las costas patagónicas. No tiene relación de parentesco estrecha con ellos, para nada, solamente desde el punto de vista del rol ecológico que cumplieron. Se alimentaban de peces y los plesiosaurios seguramente que hacían esto, en especial toaranjizauros."
"c572f94c-634f328e.mp3","no-satire","El piloto que sufrió el accidente en el rally de La Coruña no recuerda nada. Quienes han podido hablar con él aseguran que está hundido y abatido. Perdió el control del coche en una curva cerca de la meta y se llevó por delante a una veintena de personas. Seis murieron. El piloto declara mañana ante el juez. Vamos a buscar la última hora. Rodrigo Lamas."
"908e3c28-3291db9c.mp3","no-satire","La empresa dice que el aparato que cuesta 330.000 dólares reducirá el tiempo para crear prototipos en un tercio gracias a un sistema que le permite mezclar diferentes cantidades de tintas de colores, goma y plástico simultáneamente para crear el objeto deseado."
"30588382-d5cd7c5e.mp3","no-satire","Isabel no se quiere quedar en Tijuana. Su plan es alejarse de la frontera tan pronto sea posible e ir a una casa que tiene su familia en Guadalajara. Pero hay otros deportados que no tienen dónde ir. A Raúl, que creció en Estados Unidos, lo enviaron de regreso hace una década. Todavía no tiene hogar en México y depende de lo que le den las organizaciones de caridad."
"a71ca2dd-b895daea.mp3","no-satire","Después del polvorón y el villancico, a la playa. Aquí en la costa vasca no son pocos los que hoy se han recuperado de los excesos de la cena más familiar del año paseando cerca de la arena. La chaqueta en la mano, gafas de sol y hasta sombrero. Y los más aguerridos al agua. La verdad es que es el mejor regalo de mi vida, vamos, para mí. Pero no te lo llegas a creer hasta que no estás aquí, ¿eh? No, estamos en invierno pero es verano."
"1552d5a4-7142fd40.mp3","no-satire","El director de la Agencia Nacional de Seguridad de Estados Unidos, James Clapper, defendió el programa especial de vigilancia y criticó la revelación hecha por dos medios de comunicación. Los medios expusieron que la agencia obtuvo datos de llamadas telefónicas de millones de usuarios e información de nueve proveedores de Internet."
"89c8caaf-876868f1.mp3","no-satire","El campeón paralímpico sudafricano Oscar Pistorius compareció ante un tribunal para dar evidencia en el juicio en el que se le acusa de asesinar a su novia Rivan Steenkamp. En el inicio de su defensa, Pistorius pidió perdón a la familia de Steenkamp y reiteró que lo único que intentó fue protegerla."
"423748dd-176a06b8.mp3","satire","ni la oreja ni nada de eso. Además, al monarca se le recibe de pie y no te puedes sentar hasta que lo haga él. Y no solo eso, si os encontráis con este hombre, debéis refregar vuestras lógicas ganas de achucharlo porque nadie puede tocarlo. Además, no se le puede dar la espalda, no se le puede hacer preguntas personales y si comes a su lado, solo puedes empezar cuando él lo haga."
"a7cb3963-89becac7.mp3","satire","Como te pasa cuando te echas unas copitas de masa y no paro la chingadera. A finales de año, Loret de Mola estrenó una serie de reportajes titulados El Clan, en el que prometió revelar la red de corrupción de los hijos de AMLO, lo que hasta ahora ha cumplido con varios episodios, ¿dónde? Como cuando se te sale un pedo con premio Sud."
"93aa3f1f-f95b3d8a.mp3","no-satire","Documentos secretos de Estados Unidos revelan que altos funcionarios de Pakistán habían prestado su consentimiento a los ataques con aviones no tripulados en su territorio. Las publicaciones surgen luego de que el primer ministro pakistaní, Nawaz Sharif, pidiera al presidente Barack Obama el cese de los ataques."
"a83d0227-1370a505.mp3","satire","Pues no. Bueno, pues parece que la megaemnia kenia se resiste. O sea, ese hipercampamento superimmundo donde los famosos sobreviven supermenos que los megalagartos. Vamos a ver si ahora... Ahora parece que es superposible. Vamos a ver. ¿Sí? Conectemos con ella. Vamos a intentarlo. Paula..."
"20782d27-5f4c7bce.mp3","satire","están aplaudiendo a la gente acabamos de entrar en la cena del partido popular sin acreditación así es que una vez más hoy se come hoy se come ahí está vamos a buscar una mesa"
"0fb3cf6f-b49a5bb8.mp3","satire","Y tan, tan, tan... tan... tan... tan... súper afordable. Es bastante afordable, o sea, es que son... Te la forzas en... vamos, con nada, con un sueldo te la forzas rápido."
"a1f61ba0-386e0e86.mp3","no-satire","Estados Unidos dio señales de estar preparado para una intervención unilateral en Siria tras el presunto ataque químico cerca de Damasco la semana pasada. El secretario de Estado estadounidense, John Kerry, indicó que su país no puede quedar atado a la política exterior de otros, en alusión a la negativa del Parlamento británico de participar en una incursión militar."
"266d6784-3390cdee.mp3","no-satire","Nadie sabe cuánto tiempo permanecerán estas personas viviendo en este lugar. De hecho, los combates se han intensificado recientemente. Así que a medida que pasan los días, estas familias intentan buscar la normalidad, a pesar de la incertidumbre y las básicas condiciones de vida. Aquí, al menos, la guerra parece más lejana."
"f5c355ba-5567a767.mp3","no-satire","Ha vuelto a ocurrir del mismo modo y en la misma zona, en las inmediaciones de este parque de Ciudad Lineal. Eran las seis de la tarde cuando el secuestrador se llevaba a la menor del lugar. Dos horas después la liberaba en una calle del barrio de San Blas, a pocos kilómetros. Los vecinos que hoy se han despertado con la noticia no daban crédito."
"b5e75e7c-088afe39.mp3","no-satire","Tras un estudio con 18 adultos, científicos de la Universidad McGill en Canadá descubrieron que un par de juegos en Tetris puede resultar útil a la hora de tratar la ambliopía. Según los investigadores, esto demostró ser más eficaz que el tradicional método de cubrir el ojo sano con un parche."
